Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
749.778246,Algorizzms_1224,Tick,1559,1540,19,-16,121900,122200,-1325,155525,517489,OK
749.778246,Emineminem_522023,Tick,385,385,0,10,121900,122200,1739,-1154539,67461,OK
749.778246,potatochick_701801,Tick,236,250,-14,90,121900,122200,-3904,-9700996,-410380,BREACH
749.778246,Eternite_1023,Tick,1163,1123,40,-40,121900,122200,13951,485949,476189,OK
749.778246,IdentityExchangers_4761,Tick,1066,1066,0,0,121900,122200,53339,124761,124761,OK
749.959987,ReadyFlamingo_938703,Tick,2577,2533,44,-44,121900,122200,-61808,-253892,-264628,OK
749.959987,HappyLife_99999,Tick,2021,1951,70,-70,121900,122200,-23723,542228,525148,OK
749.959987,Algorizzms_1224,Tick,1559,1540,19,-16,121900,122200,-1325,155525,517489,OK
749.959987,Emineminem_522023,Tick,385,385,0,10,121900,122200,1739,-1154539,67461,OK
749.959987,potatochick_701801,Tick,236,250,-14,90,121900,122200,-3904,-9700996,-410380,BREACH
749.959987,Eternite_1023,Tick,1163,1123,40,-40,121900,122200,13951,485949,476189,OK
749.959987,IdentityExchangers_4761,Tick,1066,1066,0,0,121900,122200,53339,124761,124761,OK
750.227068,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
750.227068,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
750.227068,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
750.227068,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
750.227068,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
750.227068,Eternite_1023,Tick,1163,1123,40,-40,122500,122200,13951,485949,495709,OK
750.227068,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
750.453418,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
750.453418,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
750.453418,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
750.453418,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
750.453418,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
750.453418,Eternite_1023,Tick,1163,1123,40,-40,122500,122200,13951,485949,495709,OK
750.453418,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
750.773138,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
750.773138,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
750.773138,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
750.773138,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
750.773138,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
750.773138,Eternite_1023,Tick,1163,1123,40,-40,122500,122200,13951,485949,495709,OK
750.773138,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
751.017407,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
751.017407,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
751.017407,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
751.017407,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
751.017407,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
751.017407,Eternite_1023,Tick,1163,1128,35,-40,122500,122200,14073,1098327,495867,OK
751.017407,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
751.280201,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
751.280201,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
751.280201,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
751.280201,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
751.280201,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
751.280201,Eternite_1023,Tick,1163,1128,35,-35,122500,122200,14073,486327,494867,OK
751.280201,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
751.520243,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
751.520243,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
751.520243,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
751.520243,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
751.520243,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
751.520243,Eternite_1023,Tick,1163,1128,35,-35,122500,122200,14073,486327,494867,OK
751.520243,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
751.798163,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
751.798163,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
751.798163,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
751.798163,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
751.798163,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
751.798163,Eternite_1023,Tick,1163,1128,35,-35,122500,122200,14073,486327,494867,OK
751.798163,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
751.967834,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
751.967834,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
751.967834,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
751.967834,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
751.967834,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
751.967834,Eternite_1023,Tick,1163,1128,35,-35,122500,122200,14073,486327,494867,OK
751.967834,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
752.253987,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
752.253987,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
752.253987,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
752.253987,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
752.253987,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
752.253987,Eternite_1023,Tick,1163,1128,35,-35,122500,122200,14073,486327,494867,OK
752.253987,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
752.541583,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
752.541583,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
752.541583,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
752.541583,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
752.541583,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
752.541583,Eternite_1023,Tick,1163,1128,35,-35,122500,122200,14073,486327,494867,OK
752.541583,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
752.752397,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
752.752397,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
752.752397,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
752.752397,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
752.752397,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
752.752397,Eternite_1023,Tick,1163,1128,35,-35,122500,122200,14073,486327,494867,OK
752.752397,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
753.022257,ReadyFlamingo_938703,Tick,2577,2543,34,-34,122500,122200,-61930,-258770,-250474,OK
753.022257,HappyLife_99999,Tick,2021,1966,55,-55,122500,122200,-23907,540912,554332,OK
753.022257,Algorizzms_1224,Tick,1559,1550,9,-9,122500,122200,-1447,523147,525343,OK
753.022257,Emineminem_522023,Tick,385,385,0,10,122500,122200,1739,-1154539,67461,OK
753.022257,potatochick_701801,Tick,236,250,-14,90,122500,122200,-3904,-9700996,-417212,BREACH
753.022257,Eternite_1023,Tick,1163,1128,35,-35,122500,122200,14073,486327,494867,OK
753.022257,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122200,53339,124761,124761,OK
753.278263,ReadyFlamingo_938703,Tick,2587,2543,44,-44,122100,122200,-62052,-255648,-260048,OK
753.278263,HappyLife_99999,Tick,2021,1966,55,-55,122100,122200,-23907,540912,535412,OK
753.278263,Algorizzms_1224,Tick,1563,1550,13,-12,122100,122200,-1496,401996,522896,OK
753.278263,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
753.278263,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
753.278263,Eternite_1023,Tick,1163,1128,35,-35,122100,122200,14073,486327,482827,OK
753.278263,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
753.503403,ReadyFlamingo_938703,Tick,2587,2543,44,-44,122100,122200,-62052,-255648,-260048,OK
753.503403,HappyLife_99999,Tick,2021,1966,55,-55,122100,122200,-23907,540912,535412,OK
753.503403,Algorizzms_1224,Tick,1563,1550,13,-12,122100,122200,-1496,401996,522896,OK
753.503403,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
753.503403,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
753.503403,Eternite_1023,Tick,1163,1128,35,-35,122100,122200,14073,486327,482827,OK
753.503403,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
753.764699,ReadyFlamingo_938703,Tick,2587,2543,44,-44,122000,122200,-62052,-255648,-264448,OK
753.764699,HappyLife_99999,Tick,2025,1966,59,-59,122000,122200,-23956,542561,530761,OK
753.764699,Algorizzms_1224,Tick,1569,1550,19,-16,122000,122200,-1569,159069,521869,OK
753.764699,Emineminem_522023,Tick,385,385,0,10,122000,122200,1739,-1154539,67461,OK
753.764699,potatochick_701801,Tick,236,250,-14,90,122000,122200,-3904,-9700996,-410996,BREACH
753.764699,Eternite_1023,Tick,1163,1128,35,-35,122000,122200,14073,486327,479327,OK
753.764699,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122200,53339,124761,124761,OK
753.966532,ReadyFlamingo_938703,Tick,2587,2543,44,-44,122000,122200,-62052,-255648,-264448,OK
753.966532,HappyLife_99999,Tick,2025,1966,59,-59,122000,122200,-23956,542561,530761,OK
753.966532,Algorizzms_1224,Tick,1569,1550,19,-16,122000,122200,-1569,159069,521869,OK
753.966532,Emineminem_522023,Tick,385,385,0,10,122000,122200,1739,-1154539,67461,OK
753.966532,potatochick_701801,Tick,236,250,-14,90,122000,122200,-3904,-9700996,-410996,BREACH
753.966532,Eternite_1023,Tick,1163,1128,35,-35,122000,122200,14073,486327,479327,OK
753.966532,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122200,53339,124761,124761,OK
754.270532,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
754.270532,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
754.270532,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
754.270532,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
754.270532,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
754.270532,Eternite_1023,Tick,1165,1128,37,-37,122100,122200,14049,486951,483251,OK
754.270532,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
754.490137,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
754.490137,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
754.490137,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
754.490137,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
754.490137,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
754.490137,Eternite_1023,Tick,1228,1128,100,-37,122100,122200,13280,-7204580,484020,OK
754.490137,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
754.766739,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
754.766739,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
754.766739,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
754.766739,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
754.766739,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
754.766739,Eternite_1023,Tick,1228,1128,100,-100,122100,122200,13280,500320,490320,OK
754.766739,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
755.019683,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
755.019683,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
755.019683,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
755.019683,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
755.019683,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
755.019683,Eternite_1023,Tick,1228,1128,100,-100,122100,122200,13280,500320,490320,OK
755.019683,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
755.242214,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
755.242214,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
755.242214,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
755.242214,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
755.242214,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
755.242214,Eternite_1023,Tick,1228,1128,100,-100,122100,122200,13280,500320,490320,OK
755.242214,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
755.45494,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
755.45494,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
755.45494,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
755.45494,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
755.45494,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
755.45494,Eternite_1023,Tick,1228,1128,100,-100,122100,122200,13280,500320,490320,OK
755.45494,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
755.708607,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
755.708607,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
755.708607,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
755.708607,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
755.708607,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
755.708607,Eternite_1023,Tick,1228,1128,100,-100,122100,122200,13280,500320,490320,OK
755.708607,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
755.988487,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
755.988487,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
755.988487,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
755.988487,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
755.988487,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
755.988487,Eternite_1023,Tick,1228,1128,100,-100,122100,122200,13280,500320,490320,OK
755.988487,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
756.292966,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
756.292966,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
756.292966,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
756.292966,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
756.292966,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
756.292966,Eternite_1023,Tick,1228,1128,100,-100,122100,122200,13280,500320,490320,OK
756.292966,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
756.491893,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
756.491893,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
756.491893,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
756.491893,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
756.491893,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
756.491893,Eternite_1023,Tick,1228,1128,100,-100,122100,122200,13280,500320,490320,OK
756.491893,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
756.72779,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
756.72779,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
756.72779,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
756.72779,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
756.72779,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
756.72779,Eternite_1023,Tick,1228,1128,100,-100,122100,122200,13280,500320,490320,OK
756.72779,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
757.041884,ReadyFlamingo_938703,Tick,2597,2543,54,-54,122100,122200,-62174,-252526,-257926,OK
757.041884,HappyLife_99999,Tick,2025,1966,59,-59,122100,122200,-23956,542561,536661,OK
757.041884,Algorizzms_1224,Tick,1579,1550,29,-23,122100,122200,-1691,-205009,525291,OK
757.041884,Emineminem_522023,Tick,385,385,0,10,122100,122200,1739,-1154539,67461,OK
757.041884,potatochick_701801,Tick,236,250,-14,90,122100,122200,-3904,-9700996,-412396,BREACH
757.041884,Eternite_1023,Tick,1228,1128,100,-100,122100,122200,13280,500320,490320,OK
757.041884,IdentityExchangers_4761,Tick,1066,1066,0,0,122100,122200,53339,124761,124761,OK
757.291255,ReadyFlamingo_938703,Tick,2597,2543,54,-54,121800,122200,-62174,-252526,-265702,OK
757.291255,HappyLife_99999,Tick,2036,1966,70,-70,121800,122200,-24090,544895,527815,OK
757.291255,Algorizzms_1224,Tick,1589,1550,39,-30,121800,122200,-1813,-569487,520797,OK
757.291255,Emineminem_522023,Tick,385,385,0,10,121800,122200,1739,-1154539,67461,OK
757.291255,potatochick_701801,Tick,236,250,-14,90,121800,122200,-3904,-9700996,-410380,BREACH
757.291255,Eternite_1023,Tick,1228,1128,100,-100,121800,122200,13280,500320,475920,OK
757.291255,IdentityExchangers_4761,Tick,1076,1066,10,-10,121800,122200,53583,127517,125077,OK
757.508139,ReadyFlamingo_938703,Tick,2597,2543,54,-54,121900,122200,-62174,-252526,-265702,OK
757.508139,HappyLife_99999,Tick,2050,1966,84,-84,121900,122200,-24261,550666,530170,OK
757.508139,Algorizzms_1224,Tick,1589,1550,39,-30,121900,122200,-1813,-569487,520797,OK
757.508139,Emineminem_522023,Tick,385,385,0,10,121900,122200,1739,-1154539,67461,OK
757.508139,potatochick_701801,Tick,236,250,-14,90,121900,122200,-3904,-9700996,-410380,BREACH
